SCORES_TXT_BEGIN_0 0 100 9 BLEU
3 16 0 15 0 14 0 13 13 
4 16 0 15 0 14 0 13 13 
4 16 0 15 0 14 0 13 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
5 16 0 15 0 14 0 13 13 
4 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
2 15 0 14 0 13 0 12 13 
4 17 0 16 0 15 0 14 13 
5 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
4 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
4 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
2 15 0 14 0 13 0 12 13 
4 16 0 15 0 14 0 13 13 
4 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
5 17 0 16 0 15 0 14 13 
4 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
4 18 0 17 0 16 0 15 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
5 16 0 15 0 14 0 13 13 
2 14 0 13 0 12 0 11 13 
4 16 0 15 0 14 0 13 13 
4 15 0 14 0 13 0 12 13 
4 15 0 14 0 13 0 12 13 
5 18 0 17 0 16 0 15 13 
4 17 0 16 0 15 0 14 13 
4 15 0 14 0 13 0 12 13 
5 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
2 15 0 14 0 13 0 12 13 
2 15 0 14 0 13 0 12 13 
5 15 0 14 0 13 0 12 13 
5 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
3 16 0 15 0 14 0 13 13 
4 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
5 16 0 15 0 14 0 13 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
3 12 0 11 0 10 0 9 13 
3 14 0 13 0 12 0 11 13 
5 17 0 16 0 15 0 14 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
2 14 0 13 0 12 0 11 13 
4 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
2 15 0 14 0 13 0 12 13 
2 18 0 17 0 16 0 15 13 
2 13 0 12 0 11 0 10 13 
4 16 0 15 0 14 0 13 13 
4 16 0 15 0 14 0 13 13 
3 16 0 15 0 14 0 13 13 
4 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
5 17 0 16 0 15 0 14 13 
4 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 19 0 18 0 17 0 16 13 
3 18 0 17 0 16 0 15 13 
3 15 0 14 0 13 0 12 13 
4 16 0 15 0 14 0 13 13 
4 18 0 17 0 16 0 15 13 
4 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
4 16 0 15 0 14 0 13 13 
3 17 0 16 0 15 0 14 13 
3 13 0 12 0 11 0 10 13 
5 19 0 18 0 17 0 16 13 
4 17 0 16 0 15 0 14 13 
3 17 0 16 0 15 0 14 13 
3 12 0 11 0 10 0 9 13 
2 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
5 16 0 15 0 14 0 13 13 
4 15 0 14 0 13 0 12 13 
4 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
4 19 0 18 0 17 0 16 13 
4 18 0 17 0 16 0 15 13 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 47 15 46 7 45 3 44 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
29 48 14 47 7 46 2 45 47 
28 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 13 44 7 43 2 42 47 
27 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
28 45 13 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
27 45 14 44 7 43 2 42 47 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
12 20 8 19 7 18 6 17 22 
11 19 7 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
12 21 8 20 7 19 6 18 22 
11 20 7 19 6 18 5 17 22 
12 20 8 19 7 18 6 17 22 
13 20 9 19 7 18 6 17 22 
11 19 7 18 6 17 5 16 22 
12 20 8 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
11 19 7 18 6 17 5 16 22 
12 20 8 19 7 18 6 17 22 
12 20 8 19 7 18 6 17 22 
11 19 7 18 6 17 5 16 22 
12 20 8 19 7 18 6 17 22 
11 19 7 18 6 17 5 16 22 
13 19 11 18 9 17 7 16 22 
11 19 7 18 6 17 5 16 22 
13 19 11 18 9 17 7 16 22 
12 18 10 17 8 16 6 15 22 
12 18 10 17 8 16 6 15 22 
14 18 11 17 9 16 7 15 22 
13 19 11 18 9 17 7 16 22 
13 17 10 16 8 15 6 14 22 
12 20 7 19 6 18 5 17 22 
13 19 11 18 9 17 7 16 22 
12 18 10 17 8 16 6 15 22 
11 19 6 18 5 17 4 16 22 
12 21 8 20 7 19 6 18 22 
12 18 10 17 8 16 6 15 22 
12 21 8 20 7 19 6 18 22 
13 19 10 18 8 17 6 16 22 
11 20 7 19 6 18 5 17 22 
13 21 9 20 7 19 6 18 22 
11 20 7 19 6 18 5 17 22 
12 18 9 17 7 16 5 15 22 
12 20 8 19 6 18 5 17 22 
11 19 7 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
13 19 11 18 9 17 7 16 22 
12 19 8 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
13 19 11 18 9 17 7 16 22 
12 18 10 17 8 16 6 15 22 
13 19 10 18 8 17 6 16 22 
13 21 9 20 7 19 6 18 22 
12 20 8 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
12 18 10 17 8 16 6 15 22 
13 20 9 19 7 18 6 17 22 
12 18 9 17 7 16 5 15 22 
13 20 9 19 7 18 6 17 22 
12 20 8 19 6 18 5 17 22 
11 19 7 18 6 17 5 16 22 
12 19 8 18 6 17 5 16 22 
12 21 7 20 6 19 5 18 22 
13 20 9 19 7 18 6 17 22 
13 18 11 17 9 16 7 15 22 
13 20 9 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
11 20 6 19 5 18 4 17 22 
12 19 8 18 6 17 5 16 22 
12 21 8 20 7 19 6 18 22 
12 17 10 16 8 15 6 14 22 
12 19 8 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
12 20 8 19 7 18 6 17 22 
12 21 8 20 7 19 6 18 22 
11 20 7 19 6 18 5 17 22 
12 19 8 18 6 17 5 16 22 
11 19 7 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
11 20 7 19 6 18 5 17 22 
14 19 11 18 9 17 7 16 22 
13 19 10 18 8 17 6 16 22 
13 20 9 19 7 18 6 17 22 
13 21 9 20 7 19 6 18 22 
12 20 8 19 7 18 6 17 22 
12 19 8 18 6 17 5 16 22 
11 20 8 19 7 18 6 17 22 
13 20 9 19 7 18 6 17 22 
12 21 8 20 7 19 6 18 22 
13 18 10 17 8 16 6 15 22 
12 20 8 19 7 18 6 17 22 
12 18 9 17 7 16 5 15 22 
12 19 8 18 6 17 5 16 22 
11 20 8 19 7 18 6 17 22 
12 20 8 19 6 18 5 17 22 
11 19 7 18 6 17 5 16 22 
10 19 7 18 6 17 5 16 22 
12 19 8 18 6 17 5 16 22 
11 20 7 19 6 18 5 17 22 
13 20 8 19 6 18 5 17 22 
11 19 7 18 6 17 5 16 22 
14 19 11 18 9 17 7 16 22 
10 19 7 18 6 17 5 16 22 
13 20 9 19 7 18 6 17 22 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 100 9 BLEU
7 11 2 10 1 9 0 8 11 
7 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 11 1 10 0 9 0 8 11 
7 11 2 10 1 9 0 8 11 
8 13 4 12 2 11 0 10 11 
6 10 2 9 1 8 0 7 11 
7 12 2 11 1 10 0 9 11 
6 10 1 9 0 8 0 7 11 
7 10 2 9 1 8 0 7 11 
7 11 2 10 1 9 0 8 11 
6 11 1 10 0 9 0 8 11 
8 13 4 12 2 11 0 10 11 
8 11 3 10 1 9 0 8 11 
6 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 10 2 9 1 8 0 7 11 
7 11 2 10 1 9 0 8 11 
6 11 1 10 0 9 0 8 11 
6 12 1 11 0 10 0 9 11 
7 12 2 11 1 10 0 9 11 
7 12 1 11 0 10 0 9 11 
7 11 2 10 1 9 0 8 11 
7 10 2 9 1 8 0 7 11 
7 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
8 12 5 11 3 10 1 9 11 
8 11 3 10 1 9 0 8 11 
6 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 11 1 10 0 9 0 8 11 
7 13 3 12 1 11 0 10 11 
7 12 2 11 1 10 0 9 11 
8 13 4 12 2 11 0 10 11 
6 9 2 8 1 7 0 6 11 
6 10 1 9 0 8 0 7 11 
5 10 1 9 0 8 0 7 11 
6 10 2 9 1 8 0 7 11 
6 10 2 9 1 8 0 7 11 
7 12 1 11 0 10 0 9 11 
7 10 3 9 2 8 1 7 11 
6 11 1 10 0 9 0 8 11 
7 10 4 9 2 8 0 7 11 
7 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 12 1 11 0 10 0 9 11 
7 11 2 10 1 9 0 8 11 
7 11 4 10 2 9 0 8 11 
8 12 3 11 1 10 0 9 11 
7 11 2 10 1 9 0 8 11 
7 13 2 12 1 11 0 10 11 
7 12 2 11 1 10 0 9 11 
8 12 5 11 3 10 1 9 11 
7 13 2 12 1 11 0 10 11 
7 13 2 12 1 11 0 10 11 
8 11 4 10 3 9 2 8 11 
6 10 1 9 0 8 0 7 11 
7 12 2 11 1 10 0 9 11 
6 10 1 9 0 8 0 7 11 
7 12 2 11 1 10 0 9 11 
6 11 1 10 0 9 0 8 11 
7 12 2 11 1 10 0 9 11 
7 12 3 11 1 10 0 9 11 
8 12 4 11 2 10 0 9 11 
8 13 4 12 2 11 0 10 11 
8 13 5 12 3 11 1 10 11 
7 11 2 10 0 9 0 8 11 
7 11 3 10 2 9 1 8 11 
5 11 1 10 0 9 0 8 11 
7 13 3 12 1 11 0 10 11 
6 12 1 11 0 10 0 9 11 
6 12 1 11 0 10 0 9 11 
6 11 2 10 1 9 0 8 11 
7 10 2 9 1 8 0 7 11 
9 13 5 12 2 11 0 10 11 
5 9 1 8 0 7 0 6 11 
8 14 4 13 2 12 0 11 11 
6 9 2 8 1 7 0 6 11 
6 10 2 9 1 8 0 7 11 
6 10 2 9 1 8 0 7 11 
7 12 2 11 1 10 0 9 11 
5 10 1 9 0 8 0 7 11 
7 12 2 11 1 10 0 9 11 
7 10 3 9 1 8 0 7 11 
7 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 11 2 10 1 9 0 8 11 
7 10 3 9 2 8 1 7 11 
7 13 1 12 0 11 0 10 11 
8 13 4 12 2 11 0 10 11 
7 13 1 12 0 11 0 10 11 
6 11 1 10 0 9 0 8 11 
7 12 2 11 1 10 0 9 11 
7 12 2 11 1 10 0 9 11 
7 13 3 12 1 11 0 10 11 
7 11 2 10 1 9 0 8 11 
7 12 2 11 1 10 0 9 11 
6 10 2 9 1 8 0 7 11 
7 13 2 12 1 11 0 10 11 
7 11 4 10 2 9 0 8 11 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 100 9 BLEU
17 34 7 33 2 32 1 31 31 
17 35 7 34 2 33 1 32 31 
17 35 7 34 2 33 1 32 31 
17 35 7 34 2 33 1 32 31 
16 33 6 32 2 31 1 30 31 
17 35 7 34 2 33 1 32 31 
16 34 6 33 2 32 1 31 31 
17 33 7 32 2 31 1 30 31 
17 36 7 35 2 34 1 33 31 
16 34 6 33 2 32 1 31 31 
17 36 7 35 2 34 1 33 31 
17 34 7 33 2 32 1 31 31 
17 34 7 33 2 32 1 31 31 
17 34 7 33 2 32 1 31 31 
16 34 6 33 2 32 1 31 31 
17 35 7 34 2 33 1 32 31 
17 36 7 35 2 34 1 33 31 
17 35 7 34 2 33 1 32 31 
16 34 6 33 2 32 1 31 31 
17 32 7 31 2 30 1 29 31 
17 34 7 33 2 32 1 31 31 
17 34 7 33 2 32 1 31 31 
16 32 6 31 2 30 1 29 31 
16 34 6 33 2 32 1 31 31 
16 35 6 34 2 33 1 32 31 
17 34 7 33 2 32 1 31 31 
17 33 7 32 2 31 1 30 31 
16 35 6 34 2 33 1 32 31 
16 33 6 32 2 31 1 30 31 
17 33 7 32 2 31 1 30 31 
17 35 7 34 2 33 1 32 31 
16 33 6 32 2 31 1 30 31 
17 35 7 34 2 33 1 32 31 
17 34 7 33 2 32 1 31 31 
17 35 7 34 2 33 1 32 31 
17 35 7 34 2 33 1 32 31 
17 33 7 32 2 31 1 30 31 
17 33 7 32 2 31 1 30 31 
16 35 6 34 2 33 1 32 31 
17 36 7 35 2 34 1 33 31 
17 33 7 32 2 31 1 30 31 
17 34 7 33 2 32 1 31 31 
17 36 7 35 2 34 1 33 31 
16 33 6 32 2 31 1 30 31 
16 33 6 32 2 31 1 30 31 
17 34 7 33 2 32 1 31 31 
17 34 7 33 2 32 1 31 31 
17 33 7 32 2 31 1 30 31 
17 35 7 34 2 33 1 32 31 
17 35 7 34 2 33 1 32 31 
15 33 5 32 2 31 1 30 31 
17 34 7 33 2 32 1 31 31 
17 34 7 33 2 32 1 31 31 
16 33 6 32 2 31 1 30 31 
16 35 6 34 2 33 1 32 31 
