FEATURES_TXT_BEGIN_0 0 100 14 d_0 d_1 d_2 d_3 d_4 d_5 d_6 lm_0 w_0 tm_0 tm_1 tm_2 tm_3 tm_4 
-8 -6.08643 -5.45772 -0.976511 -3.63768 -4.34381 -0.719196 -69.6714 -14 -22.1495 -22.687 -14.28 -17.017 9.99896 
0 -9.84245 0 0 -8.04033 0 0 -75.8526 -14 -16.2749 -21.7088 -11.7567 -24.4403 8.99907 
-8 -6.30962 -5.45772 -0.976511 -3.06499 -4.34381 -0.719196 -69.6714 -14 -20.3032 -22.687 -14.5219 -17.017 8.99907 
0 -10.7611 0 0 -7.8604 0 0 -76.2692 -15 -18.6361 -20.989 -15.8535 -26.005 9.99896 
-8 -5.2786 -5.45772 -1.01435 -3.38973 -4.34381 -0.719196 -69.6714 -14 -21.5253 -22.687 -13.3676 -17.017 8.99907 
-8 -7.43155 -5.45772 -0.976511 -6.1724 -4.34381 -0.719196 -63.2 -13 -29.4648 -29.5368 -14.9732 -14.9538 9.99896 
0 -10.0656 0 0 -7.46764 0 0 -75.8526 -14 -14.4286 -21.7088 -11.9986 -24.4403 7.99917 
0 -9.55457 0 0 -8.47936 0 0 -76.2692 -15 -18.1491 -20.989 -15.7479 -26.005 9.99896 
0 -9.20167 0 0 -7.79238 0 0 -75.8526 -14 -15.6507 -21.7088 -10.8442 -24.4403 7.99917 
0 -9.25458 0 0 -8.25481 0 0 -75.8526 -14 -17.9683 -21.7088 -13.5021 -24.4403 9.99896 
0 -11.1876 0 0 -10.575 0 0 -69.3812 -13 -23.5902 -28.5586 -12.4499 -22.3771 8.99907 
0 -9.84245 0 0 -6.94172 0 0 -75.9483 -14 -18.4284 -21.9671 -11.7567 -23.4688 8.99907 
0 -10.9843 0 0 -7.2877 0 0 -76.2692 -15 -16.7899 -20.989 -16.0954 -26.005 8.99907 
0 -10.9411 0 0 -8.04033 0 0 -75.8092 -13 -18.4284 -21.3912 -11.7567 -16.1672 8.99907 
0 -10.1203 0 0 -7.61244 0 0 -76.2692 -15 -18.0119 -20.989 -14.941 -26.005 8.99907 
-8 -6.20947 -5.45772 -0.976511 -3.63768 -4.34381 -0.719196 -72.4767 -14 -21.7967 -22.6501 -12.237 -14.9852 9.99896 
0 -10.6046 0 0 -6.60525 0 0 -79.2255 -15 -15.5017 -21.4011 -12.4499 -19.8685 8.99907 
-8 -7.65474 -5.45772 -0.976511 -5.5997 -4.34381 -0.719196 -63.2 -13 -27.6186 -29.5368 -15.215 -14.9538 8.99907 
