SCORES_TXT_BEGIN_0 0 100 9 BLEU
3 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
4 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
4 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
4 15 0 14 0 13 0 12 13 
2 12 0 11 0 10 0 9 13 
3 15 0 14 0 13 0 12 13 
4 13 0 12 0 11 0 10 13 
4 14 0 13 0 12 0 11 13 
4 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
5 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
2 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
3 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
5 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
5 14 0 13 0 12 0 11 13 
3 12 0 11 0 10 0 9 13 
3 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
4 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
3 12 0 11 0 10 0 9 13 
4 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
5 13 0 12 0 11 0 10 13 
3 12 0 11 0 10 0 9 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
4 16 0 15 0 14 0 13 13 
2 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
3 12 0 11 0 10 0 9 13 
4 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
4 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
5 16 0 15 0 14 0 13 13 
4 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
5 13 0 12 0 11 0 10 13 
3 12 0 11 0 10 0 9 13 
3 12 0 11 0 10 0 9 13 
3 15 0 14 0 13 0 12 13 
3 13 0 12 0 11 0 10 13 
4 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
3 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
5 13 0 12 0 11 0 10 13 
4 13 0 12 0 11 0 10 13 
3 12 0 11 0 10 0 9 13 
3 12 0 11 0 10 0 9 13 
3 12 0 11 0 10 0 9 13 
