SCORES_TXT_BEGIN_0 0 100 9 BLEU
2 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
2 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
2 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
3 14 0 13 0 12 0 11 13 
2 15 0 14 0 13 0 12 13 
3 12 0 11 0 10 0 9 13 
1 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
1 12 0 11 0 10 0 9 13 
2 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
2 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
2 15 0 14 0 13 0 12 13 
2 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
2 13 0 12 0 11 0 10 13 
3 12 0 11 0 10 0 9 13 
2 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
2 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
2 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
2 12 0 11 0 10 0 9 13 
2 13 0 12 0 11 0 10 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
2 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
2 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
3 16 0 15 0 14 0 13 13 
2 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
3 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
2 17 0 16 0 15 0 14 13 
3 15 0 14 0 13 0 12 13 
1 14 0 13 0 12 0 11 13 
2 15 0 14 0 13 0 12 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
1 13 0 12 0 11 0 10 13 
2 12 0 11 0 10 0 9 13 
3 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
3 16 0 15 0 14 0 13 13 
3 16 0 15 0 14 0 13 13 
2 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
2 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
2 16 0 15 0 14 0 13 13 
3 16 0 15 0 14 0 13 13 
2 14 0 13 0 12 0 11 13 
2 13 0 12 0 11 0 10 13 
2 17 0 16 0 15 0 14 13 
2 14 0 13 0 12 0 11 13 
2 12 0 11 0 10 0 9 13 
3 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 16 0 15 0 14 0 13 13 
3 13 0 12 0 11 0 10 13 
2 13 0 12 0 11 0 10 13 
2 14 0 13 0 12 0 11 13 
1 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 98 9 BLEU
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 52 2 51 0 50 0 49 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
21 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 52 2 51 0 50 0 49 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
20 51 2 50 0 49 0 48 47 
