FEATURES_TXT_BEGIN_0 0 100 14 d_0 d_1 d_2 d_3 d_4 d_5 d_6 lm_0 w_0 tm_0 tm_1 tm_2 tm_3 tm_4 
-12 -2.82214 0 -1.94591 -1.78379 0 -1.6946 -73.7382 -19 -26.9902 -24.9467 -26.9347 -79.7278 7.99917 
-6 -3.66944 0 -1.27297 -2.29462 0 -1.35812 -78.2786 -20 -25.4861 -24.9467 -27.6279 -84.5262 7.99917 
-18 -1.60944 0 -3.22707 0 0 -5.4243 -71.0796 -19 -21.3944 -25.7435 -22.516 -78.2462 6.99927 
-12 -1.51322 0 -2.47986 -0.807165 0 -4.31123 -58.7219 -15 -21.2056 -25.7435 -18.6834 -31.9162 7.99917 
-12 -2.82214 0 -1.89527 -1.98446 0 -1.6946 -73.7382 -19 -26.8567 -24.9467 -26.6471 -79.7278 7.99917 
-18 -2.1865 0 -2.81633 -0.336472 0 -4.6477 -71.0796 -19 -22.5567 -25.7435 -24.5737 -78.2462 7.99917 
-8 -2.82214 0 -1.94591 -1.78379 0 -1.6946 -78.5165 -19 -26.4024 -24.9467 -26.9347 -81.4009 7.99917 
-6 -3.66944 0 -1.22232 -2.49529 0 -1.35812 -78.2786 -20 -25.3526 -24.9467 -27.3402 -84.5262 7.99917 
-12 -2.82214 0 -2.12026 -1.78379 0 -1.86895 -77.2783 -20 -27.2779 -24.7525 -27.6279 -88.2657 7.99917 
-6 -3.66944 0 -1.27297 -2.29462 0 -1.35812 -78.1933 -19 -25.4861 -25.4457 -27.6279 -82.3668 7.99917 
-18 -2.1865 0 -2.8906 -0.385662 0 -4.6477 -71.0796 -19 -22.3911 -25.7435 -24.373 -78.2462 7.99917 
-18 -1.60944 0 -3.40143 0 0 -5.59865 -74.6197 -20 -21.682 -25.5493 -23.2092 -86.7841 6.99927 
-8 -2.82214 0 -1.94591 -1.78379 0 -1.6946 -74.8549 -18 -26.4024 -24.9467 -26.9347 -71.18 7.99917 
-6 -3.33297 0 -2.20554 -2.25448 0 -1.35812 -61.3805 -15 -25.6391 -24.9467 -21.0445 -33.3978 7.99917 
-12 -3.92076 0 -1.79468 -1.86895 0 -1.6946 -73.7382 -19 -25.5896 -24.9467 -25.4997 -79.7278 7.99917 
-4 -4.43158 -1.60944 -1.09861 -1.78379 -1.94591 -1.02165 -74.5787 -21 -25.9969 -26.3988 -27.6279 -81.9283 7.99917 
-6 -4.76806 0 -1.12173 -2.37977 0 -1.35812 -78.2786 -20 -24.0855 -24.9467 -26.1928 -84.5262 7.99917 
-12 -3.92076 0 -1.86895 -1.91814 0 -1.6946 -73.7382 -19 -25.424 -24.9467 -25.299 -79.7278 7.99917 
-4 -4.43158 -1.60944 -1.09861 -1.78379 -1.94591 -1.02165 -77.8636 -20 -27.0956 -24.9467 -27.6279 -83.0693 7.99917 
-16 0 -1.60944 -3.22707 0 -1.94591 -5.08783 -71.8772 -19 -21.3944 -25.7435 -22.516 -78.2462 6.99927 
-6 -4.76806 0 -1.196 -2.42896 0 -1.35812 -78.2786 -20 -23.92 -24.9467 -25.9921 -84.5262 7.99917 
-4 -4.43158 -1.60944 -1.09861 -1.78379 -1.94591 -1.02165 -74.202 -19 -27.0956 -24.9467 -27.6279 -72.8484 7.99917 
-8 -5.27888 0 -0.76214 -2.29462 0 -1.35812 -76.3792 -20 -25.4861 -24.9467 -27.6279 -84.5262 7.99917 
-6 -6.01974 0 -1.18377 -2.59489 0 -0.847297 -77.0246 -20 -24.8113 -24.9467 -25.0578 -84.0783 7.99917 
