SCORES_TXT_BEGIN_0 0 94 9 BLEU
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
2 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
2 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
4 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
4 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
4 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
2 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
4 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
3 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
3 15 0 14 0 13 0 12 13 
3 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
4 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 13 0 12 0 11 0 10 13 
3 15 0 14 0 13 0 12 13 
3 15 0 14 0 13 0 12 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 16 0 15 0 14 0 13 13 
3 14 0 13 0 12 0 11 13 
3 14 0 13 0 12 0 11 13 
3 15 0 14 0 13 0 12 13 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 85 9 BLEU
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 63 0 62 0 61 0 60 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 66 0 65 0 64 0 63 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 66 1 65 0 64 0 63 47 
22 67 1 66 0 65 0 64 47 
22 63 0 62 0 61 0 60 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 63 0 62 0 61 0 60 47 
22 64 0 63 0 62 0 61 47 
22 65 0 64 0 63 0 62 47 
22 66 0 65 0 64 0 63 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
22 65 0 64 0 63 0 62 47 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
11 23 1 22 0 21 0 20 22 
10 22 1 21 0 20 0 19 22 
11 24 1 23 0 22 0 21 22 
11 25 2 24 0 23 0 22 22 
10 23 1 22 0 21 0 20 22 
10 24 2 23 0 22 0 21 22 
11 24 1 23 0 22 0 21 22 
10 23 1 22 0 21 0 20 22 
10 24 1 23 0 22 0 21 22 
9 23 1 22 0 21 0 20 22 
11 24 2 23 0 22 0 21 22 
10 23 2 22 0 21 0 20 22 
11 25 2 24 0 23 0 22 22 
10 24 2 23 0 22 0 21 22 
10 25 1 24 0 23 0 22 22 
11 23 1 22 0 21 0 20 22 
11 26 2 25 0 24 0 23 22 
11 24 2 23 0 22 0 21 22 
9 24 1 23 0 22 0 21 22 
10 22 1 21 0 20 0 19 22 
10 24 1 23 0 22 0 21 22 
10 25 2 24 0 23 0 22 22 
10 23 2 22 0 21 0 20 22 
9 23 1 22 0 21 0 20 22 
11 25 2 24 0 23 0 22 22 
10 24 2 23 0 22 0 21 22 
11 24 1 23 0 22 0 21 22 
10 25 1 24 0 23 0 22 22 
11 23 1 22 0 21 0 20 22 
10 23 1 22 0 21 0 20 22 
9 24 1 23 0 22 0 21 22 
10 22 1 21 0 20 0 19 22 
10 25 1 24 0 23 0 22 22 
11 26 2 25 0 24 0 23 22 
11 23 1 22 0 21 0 20 22 
9 24 1 23 0 22 0 21 22 
11 24 2 23 0 22 0 21 22 
10 25 2 24 0 23 0 22 22 
10 22 1 21 0 20 0 19 22 
10 23 2 22 0 21 0 20 22 
11 23 1 22 0 21 0 20 22 
11 25 1 24 0 23 0 22 22 
11 24 2 23 0 22 0 21 22 
11 26 2 25 0 24 0 23 22 
10 22 1 21 0 20 0 19 22 
10 24 1 23 0 22 0 21 22 
10 23 2 22 0 21 0 20 22 
10 25 2 24 0 23 0 22 22 
10 25 1 24 0 23 0 22 22 
11 23 1 22 0 21 0 20 22 
9 24 1 23 0 22 0 21 22 
11 23 1 22 0 21 0 20 22 
10 22 1 21 0 20 0 19 22 
10 22 1 21 0 20 0 19 22 
10 25 2 24 0 23 0 22 22 
10 22 1 21 0 20 0 19 22 
9 21 1 20 0 19 0 18 22 
11 23 1 22 0 21 0 20 22 
11 23 1 22 0 21 0 20 22 
9 24 2 23 0 22 0 21 22 
11 23 1 22 0 21 0 20 22 
10 22 1 21 0 20 0 19 22 
11 25 1 24 0 23 0 22 22 
10 22 1 21 0 20 0 19 22 
10 26 2 25 0 24 0 23 22 
11 24 2 23 0 22 0 21 22 
10 22 1 21 0 20 0 19 22 
10 24 1 23 0 22 0 21 22 
9 25 2 24 0 23 0 22 22 
10 23 2 22 0 21 0 20 22 
10 23 1 22 0 21 0 20 22 
10 23 1 22 0 21 0 20 22 
10 24 1 23 0 22 0 21 22 
9 22 1 21 0 20 0 19 22 
9 22 1 21 0 20 0 19 22 
11 25 2 24 0 23 0 22 22 
11 24 1 23 0 22 0 21 22 
9 23 1 22 0 21 0 20 22 
10 24 2 23 0 22 0 21 22 
10 23 1 22 0 21 0 20 22 
10 25 2 24 0 23 0 22 22 
10 26 2 25 0 24 0 23 22 
11 24 2 23 0 22 0 21 22 
11 24 1 23 0 22 0 21 22 
9 24 2 23 0 22 0 21 22 
9 25 2 24 0 23 0 22 22 
10 23 2 22 0 21 0 20 22 
10 23 1 22 0 21 0 20 22 
10 23 1 22 0 21 0 20 22 
10 25 1 24 0 23 0 22 22 
10 26 2 25 0 24 0 23 22 
10 24 1 23 0 22 0 21 22 
11 24 2 23 0 22 0 21 22 
9 22 1 21 0 20 0 19 22 
9 24 1 23 0 22 0 21 22 
9 25 2 24 0 23 0 22 22 
10 25 2 24 0 23 0 22 22 
11 24 1 23 0 22 0 21 22 
9 23 1 22 0 21 0 20 22 
11 25 2 24 0 23 0 22 22 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 100 9 BLEU
4 14 1 13 0 12 0 11 11 
