FEATURES_TXT_BEGIN_0 0 100 14 d_0 d_1 d_2 d_3 d_4 d_5 d_6 lm_0 w_0 tm_0 tm_1 tm_2 tm_3 tm_4 
-8 -3.63757 -5.96196 -1.24171 -2.65956 -5.14166 -0.825309 -66.3209 -13 -22.6209 -26.8072 -11.2702 -18.0169 7.99917 
0 -6.0461 0 0 -6.65959 0 0 -77.885 -15 -14.2054 -25.6901 -7.68346 -23.0185 6.99927 
0 -5.28396 0 0 -5.89745 0 0 -74.5122 -14 -15.8148 -25.9586 -6.99031 -27.372 6.99927 
-8 -4.54473 -5.96196 -1.14862 -3.79339 -5.14166 -0.825309 -66.3209 -13 -24.1857 -26.8072 -12.5157 -18.0169 8.99907 
-8 -4.4339 -5.96196 -1.14862 -3.03481 -5.14166 -0.825309 -66.3209 -13 -22.2901 -26.8072 -11.9667 -18.0169 7.99917 
0 -5.82926 0 0 -6.96812 0 0 -77.885 -15 -15.85 -25.6901 -10.09 -23.0185 7.99917 
0 -6.0461 0 0 -6.65959 0 0 -74.4688 -13 -19.2424 -25.6327 -7.68346 -18.9159 6.99927 
0 -5.06712 0 0 -6.20599 0 0 -74.5122 -14 -17.4595 -25.9586 -9.39683 -27.372 7.99917 
-8 -3.63757 -5.91606 -1.24171 -2.65956 -5.14166 -0.897054 -66.3209 -13 -23.02 -26.8072 -12.9989 -18.0169 7.99917 
-8 -3.63757 -7.63265 -1.24171 -2.65956 -5.20291 -0.825309 -68.518 -12 -22.1383 -26.8072 -9.45785 -16.324 7.99917 
-12 -1.91172 -8.52691 -2.88318 -0.1431 -9.03349 -2.9786 -69.6637 -14 -21.9948 -25.2714 -13.5063 -15.427 8.99907 
0 -8.54284 0 0 -6.46622 0 0 -75.875 -14 -14.6109 -25.6901 -8.08893 -21.4812 6.99927 
-8 -3.63757 -5.96196 -1.24171 -2.65956 -5.14166 -1.92392 -70.0871 -14 -19.3757 -26.5593 -11.2702 -20.4148 7.99917 
0 -5.82926 0 0 -6.96813 0 0 -74.4688 -13 -20.887 -25.6327 -10.09 -18.9159 7.99917 
0 -7.7807 0 0 -5.70408 0 0 -72.5021 -13 -16.2203 -25.9586 -7.39578 -25.8346 6.99927 
-4 -4.32025 -2.56495 -1.64147 -4.14313 -3.89183 -2.15329 -81.2278 -16 -13.5793 -24.1543 -9.91956 -20.4287 7.99917 
-8 -4.82134 -5.96196 -1.24171 -2.94046 -5.14166 -0.825309 -69.6714 -14 -22.259 -25.2772 -15.3232 -17.2353 8.99907 
0 -6.0461 0 0 -5.56098 0 0 -78.8905 -15 -15.304 -26.3941 -7.68346 -22.4946 6.99927 
0 -6.26482 0 0 -7.75835 0 0 -78.484 -15 -16.6959 -26.8646 -9.05238 -21.964 7.99917 
0 -6.0461 0 0 -5.56098 0 0 -78.2349 -14 -15.9972 -25.3848 -7.68346 -21.3138 6.99927 
-8 -3.63757 -5.96196 -1.24171 -2.65956 -5.14166 -0.825309 -72.9962 -15 -17.5839 -26.8646 -11.2702 -22.1195 7.99917 
0 -6.0461 0 0 -5.56098 0 0 -74.7134 -13 -20.341 -26.3367 -7.68346 -18.392 6.99927 
-4 -3.55811 -2.56495 -1.64147 -3.38099 -3.89183 -2.15329 -77.8549 -15 -15.1887 -24.4228 -9.22642 -24.7821 7.99917 
-8 -4.54473 -7.63265 -1.14862 -3.79339 -5.20291 -0.825309 -68.518 -12 -23.7031 -26.8072 -10.7033 -16.324 8.99907 
0 -6.26482 0 0 -7.75835 0 0 -74.3069 -13 -21.7329 -26.8072 -9.05238 -17.8614 7.99917 
-8 -3.63757 -5.96196 -1.24171 -2.65956 -5.14166 -0.825309 -70.759 -13 -22.9085 -25.5982 -11.2702 -15.3115 7.99917 
0 -5.28396 0 0 -4.79884 0 0 -75.5176 -14 -16.9135 -26.6626 -6.99031 -26.8481 6.99927 
-8 -4.54473 -5.91606 -1.20127 -3.63305 -5.14166 -0.897054 -66.3209 -13 -24.77 -26.8072 -14.2443 -18.0169 8.99907 
0 -7.22987 0 0 -6.94049 0 0 -81.2356 -16 -13.8436 -24.1601 -11.7364 -22.237 7.99917 
-8 -4.4339 -7.63265 -1.14862 -3.03481 -5.20291 -0.825309 -68.518 -12 -21.8076 -26.8072 -10.1543 -16.324 7.99917 
-12 -2.25535 -5.96196 -1.99042 -0.424003 -5.14166 -2.768 -70.5165 -14 -21.9948 -25.2714 -13.5063 -15.427 8.99907 
0 -5.50268 0 0 -6.99621 0 0 -75.1111 -14 -18.3054 -27.133 -8.35924 -26.3175 7.99917 
-8 -4.4339 -5.91606 -1.20127 -2.87447 -5.14166 -0.897054 -66.3209 -13 -22.8745 -26.8072 -13.6953 -18.0169 7.99917 
0 -8.326 0 0 -6.77475 0 0 -75.875 -14 -16.2555 -25.6901 -10.4954 -21.4812 7.99917 
-12 -2.81888 -8.52691 -2.79009 -1.27693 -9.03349 -2.9786 -69.6637 -14 -23.5596 -25.2714 -14.7518 -15.427 9.99896 
-8 -4.54473 -5.96196 -1.14862 -3.79339 -5.14166 -1.92392 -70.0871 -14 -20.9405 -26.5593 -12.5157 -20.4148 8.99907 
-8 -4.9643 -5.96196 -1.24171 -2.94046 -5.14166 -0.825309 -72.4767 -14 -21.9948 -25.2714 -13.5063 -15.427 8.99907 
0 -8.54284 0 0 -6.46622 0 0 -72.4587 -12 -19.6478 -25.6327 -8.08893 -17.3786 6.99927 
-8 -4.4339 -5.96196 -1.14862 -3.03481 -5.14166 -1.92392 -70.0871 -14 -19.0449 -26.5593 -11.9667 -20.4148 7.99917 
0 -6.46773 0 0 -6.17835 0 0 -77.8627 -15 -15.453 -24.4286 -11.0433 -26.5904 7.99917 
-12 -3.33529 -6.07318 -1.76608 -2.45674 -5.48412 -0.861027 -66.3209 -13 -24.6359 -26.8072 -12.6033 -18.0169 8.99907 
0 -6.0461 0 0 -6.65959 0 0 -82.3231 -15 -14.4931 -24.4811 -7.68346 -20.3131 6.99927 
-12 -2.70805 -8.52691 -2.79009 -0.578077 -9.03349 -3.13895 -69.6637 -14 -21.664 -25.2714 -14.2028 -15.427 8.99907 
-8 -4.0259 -5.96196 -1.24171 -3.10687 -5.14166 -0.825309 -72.7398 -13 -22.5102 -24.5802 -13.2745 -13.8668 8.99907 
-4 -2.82723 -1.60944 -1.18088 -4.68854 -3.27852 -0.510826 -74.6108 -13 -21.7329 -26.8072 -9.05238 -17.8614 7.99917 
-8 -2.87543 -5.96196 -1.24171 -2.65956 -5.14166 -1.16178 -69.6234 -14 -19.1934 -27.133 -10.5771 -26.473 7.99917 
-4 -4.66388 0 -0.74871 -4.42404 0 -1.9427 -82.0806 -16 -13.5793 -24.1543 -9.91956 -20.4287 7.99917 
-12 -3.63757 -6.07318 -1.80707 -3.21531 -5.48412 -0.861027 -66.3209 -13 -26.5315 -26.8072 -13.1523 -18.0169 9.99896 
0 -7.56386 0 0 -6.01262 0 0 -72.5021 -13 -17.8649 -25.9586 -9.80229 -25.8347 7.99917 
0 -7.34495 0 0 -7.49576 0 0 -77.885 -15 -15.5433 -25.6901 -9.05993 -26.067 7.99917 
-4 -4.10341 -2.56495 -1.64147 -4.45167 -3.89183 -2.15329 -81.2278 -16 -15.2239 -24.1543 -12.3261 -20.4287 8.99907 
0 -4.94749 0 0 -5.56098 0 0 -74.6078 -14 -19.2424 -26.3367 -7.68346 -26.7087 6.99927 
-8 -5.7285 -5.96196 -1.14862 -4.07429 -5.14166 -0.825309 -69.6714 -14 -23.8238 -25.2772 -16.5686 -17.2353 9.99896 
0 -7.23412 0 0 -6.73718 0 0 -77.885 -15 -13.6477 -25.6901 -8.51092 -26.067 6.99927 
-4 -4.32025 -2.56495 -1.64147 -4.14313 -3.89183 -2.15329 -77.8115 -14 -18.6163 -24.0969 -9.91956 -16.326 7.99917 
-8 -5.61767 -5.96196 -1.14862 -3.31572 -5.14166 -0.825309 -69.6714 -14 -21.9283 -25.2772 -16.0196 -17.2353 8.99907 
0 -5.28396 0 0 -5.89745 0 0 -78.9502 -14 -16.1025 -24.7496 -6.99031 -24.6666 6.99927 
0 -7.37283 0 0 -6.94049 0 0 -84.0408 -16 -13.5793 -24.1543 -9.91956 -20.4287 7.99917 
-6 -2.23944 -1.60944 -1.60944 -3.44071 -1.60944 -0.510826 -74.8099 -13 -19.2424 -25.6327 -7.68346 -18.9159 6.99927 
0 -5.82926 0 0 -5.86951 0 0 -78.2349 -14 -17.6418 -25.3848 -10.09 -21.3138 7.99917 
-8 -3.63757 -7.58674 -1.24171 -2.65956 -5.20291 -0.897054 -68.518 -12 -22.5375 -26.8072 -11.1865 -16.324 7.99917 
-8 -4.54473 -5.96196 -1.14862 -3.79339 -5.14166 -0.825309 -72.9962 -15 -19.1487 -26.8646 -12.5157 -22.1195 8.99907 
0 -6.43443 0 0 -7.1069 0 0 -84.3039 -15 -14.0947 -23.4631 -9.68776 -18.8684 7.99917 
-4 -3.90174 0 -0.74871 -3.6619 0 -1.9427 -78.7077 -15 -15.1887 -24.4228 -9.22642 -24.7821 7.99917 
-8 -2.23944 -4.62697 -1.82191 -3.44071 -6.2842 -0.510826 -72.9644 -13 -21.7329 -26.8072 -9.05238 -17.8614 7.99917 
0 -6.58281 0 0 -6.73362 0 0 -74.5122 -14 -17.1527 -25.9586 -8.36678 -30.4205 7.99917 
-4 -5.53251 -0.111226 -0.667466 -5.67561 -0.342461 -1.13433 -75.875 -14 -16.6259 -25.6901 -9.42198 -21.4812 7.99917 
-6 -3.63757 -1.60944 -1.24171 -2.65956 -2.19723 -1.02165 -72.3624 -12 -19.6478 -25.6327 -8.08893 -17.3786 6.99927 
-4 -3.34127 -2.56495 -1.64147 -3.68953 -3.89183 -2.15329 -77.8549 -15 -16.8334 -24.4228 -11.6329 -24.7821 8.99907 
-8 -4.4339 -5.96196 -1.14862 -3.03481 -5.14166 -0.825309 -72.9962 -15 -17.2532 -26.8646 -11.9667 -22.1195 7.99917 
-8 -3.78204 -5.96196 -1.24171 -2.79867 -5.14166 -0.825309 -70.759 -13 -23.3286 -25.5982 -14.3302 -15.3115 8.99907 
0 -6.47198 0 0 -5.97504 0 0 -74.5122 -14 -15.2572 -25.9585 -7.81777 -30.4205 6.99927 
-8 -4.54473 -5.96196 -1.14862 -3.79339 -5.14166 -0.825309 -70.759 -13 -24.4733 -25.5982 -12.5157 -15.3115 8.99907 
-4 -5.83479 -0.111226 -0.708452 -6.43419 -0.342461 -1.13433 -75.875 -14 -18.5215 -25.6901 -9.97099 -21.4812 8.99907 
0 -7.01303 0 0 -7.24903 0 0 -81.2356 -16 -15.4882 -24.1601 -14.1429 -22.237 8.99907 
-12 -1.91172 -8.48101 -2.88318 -0.1431 -9.03349 -3.05035 -69.6637 -14 -22.3939 -25.2714 -15.235 -15.427 8.99907 
-4 -2.82723 -1.60944 -1.16577 -4.50991 -3.27852 -0.510826 -74.1623 -13 -21.7207 -27.4823 -9.47847 -18.2967 7.99917 
-12 -3.16251 -5.96196 -1.89733 -1.55783 -5.14166 -2.768 -70.5165 -14 -23.5596 -25.2714 -14.7518 -15.427 9.99896 
-8 -3.96403 -5.96196 -1.24171 -2.79867 -5.14166 -0.825309 -72.5014 -13 -23.0598 -25.4629 -13.0309 -14.0338 8.99907 
-8 -3.63757 -5.91606 -1.24171 -2.65956 -5.14166 -1.99567 -70.0871 -14 -19.7748 -26.5593 -12.9989 -20.4148 7.99917 
-8 -4.4339 -5.96196 -1.14862 -3.03481 -5.14166 -0.825309 -70.759 -13 -22.5778 -25.5982 -11.9667 -15.3115 7.99917 
0 -6.0461 0 0 -4.46237 0 0 -78.4795 -14 -17.0958 -26.0888 -7.68346 -20.7899 6.99927 
0 -6.61069 0 0 -6.17835 0 0 -80.6679 -15 -15.1887 -24.4228 -9.22642 -24.7821 7.99917 
-12 -1.91172 -10.1976 -2.88318 -0.1431 -9.09474 -2.9786 -71.8607 -13 -21.5122 -25.2714 -11.694 -13.7342 8.99907 
-12 -1.91172 -8.52691 -3.70089 -0.1431 -7.33888 -2.9786 -69.505 -15 -22.5276 -25.2714 -15.5432 -17.1199 8.99907 
-8 -2.02813 -4.31748 -1.6993 -2.65956 -5.47575 -1.27296 -70.5919 -14 -22.9086 -26.8072 -11.5579 -20.9224 7.99917 
0 -7.22987 0 0 -6.94049 0 0 -77.8193 -14 -18.8805 -24.1027 -11.7364 -18.1343 7.99917 
0 -5.67229 0 0 -6.34476 0 0 -80.931 -14 -15.7042 -23.7316 -8.99462 -23.2219 7.99917 
-8 -3.63757 -7.63265 -1.24171 -2.65956 -5.20291 -1.92392 -72.2841 -13 -18.8931 -26.5593 -9.45785 -18.7219 7.99917 
0 -6.36666 0 0 -7.86498 0 0 -78.3016 -16 -16.2308 -25.2196 -13.0256 -25.242 7.99917 
0 -6.26482 0 0 -6.65973 0 0 -78.0731 -14 -18.4877 -26.5593 -9.05238 -20.2593 7.99917 
-4 -4.77037 -0.111226 -0.667466 -4.91347 -0.342461 -1.13433 -72.5021 -13 -18.2354 -25.9585 -8.72884 -25.8347 7.99917 
-8 -2.23944 -4.58106 -1.82191 -3.44071 -6.47039 -0.510826 -72.6739 -14 -22.132 -26.8072 -10.7811 -19.5542 7.99917 
0 -10.4555 0 0 -7.60005 0 0 -75.875 -14 -16.1757 -25.6901 -9.33436 -21.4812 7.99917 
0 -8.326 0 0 -6.77475 0 0 -72.4587 -12 -21.2924 -25.6327 -10.4954 -17.3786 7.99917 
-12 -3.05168 -5.96196 -1.89733 -0.85898 -5.14166 -2.92835 -70.5165 -14 -21.664 -25.2714 -14.2028 -15.427 8.99907 
-8 -5.87146 -5.96196 -1.14862 -4.07429 -5.14166 -0.825309 -72.4767 -14 -23.5596 -25.2714 -14.7518 -15.427 9.99896 
-4 -5.07265 -0.111226 -0.708452 -5.67205 -0.342461 -1.13433 -72.5021 -13 -20.1309 -25.9585 -9.27784 -25.8347 8.99907 
0 -6.25089 0 0 -6.48689 0 0 -77.8627 -15 -17.0976 -24.4286 -13.4498 -26.5904 8.99907 
0 -5.82926 0 0 -6.96812 0 0 -82.3231 -15 -16.1377 -24.4811 -10.09 -20.3132 7.99917 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 100 14 d_0 d_1 d_2 d_3 d_4 d_5 d_6 lm_0 w_0 tm_0 tm_1 tm_2 tm_3 tm_4 
-18 -15.3375 -2.56495 -2.47848 -13.6121 -2.70805 -4.99045 -236.231 -49 -50.4275 -82.9113 -37.7656 -68.309 28.997 
-18 -15.3375 -2.56495 -2.47848 -14.7107 -2.70805 -4.99045 -236.591 -48 -49.3289 -82.7971 -37.7656 -65.4548 28.997 
-10 -14.0009 -5.83578 -1.16475 -14.7876 -4.31748 -5.17821 -246.927 -51 -45.3105 -82.7296 -37.7656 -73.1182 28.997 
-10 -14.0009 -5.83578 -1.16475 -15.8862 -4.31748 -5.17821 -247.287 -50 -44.2119 -82.6154 -37.7656 -70.264 28.997 
-18 -16.4361 -2.56495 -2.47848 -13.6121 -2.70805 -4.99045 -233.429 -48 -52.3734 -82.9113 -37.7656 -66.6162 28.997 
-22 -11.5442 -9.39113 -1.16475 -12.8797 -8.43561 -4.69473 -241.907 -50 -45.3105 -82.7296 -37.7656 -71.4254 28.997 
-22 -11.5442 -9.39113 -1.16475 -13.9783 -8.43561 -4.69473 -242.267 -49 -44.2119 -82.6154 -37.7656 -68.5711 28.997 
-10 -13.6644 -5.83578 -1.16475 -14.7876 -4.31748 -4.84173 -246.275 -51 -47.1559 -82.6635 -38.4587 -72.3998 28.997 
